"","time","var_incond"
"1",2004-01-05,1.53990859027486
"2",2004-01-06,1.53990859027486
"3",2004-01-07,1.53990859027486
"4",2004-01-08,1.53990859027486
"5",2004-01-09,1.53990859027486
"6",2004-01-13,1.53990859027486
"7",2004-01-14,1.53990859027486
"8",2004-01-15,1.53990859027486
"9",2004-01-16,1.53990859027486
"10",2004-01-19,1.53990859027486
"11",2004-01-20,1.53990859027486
"12",2004-01-21,1.53990859027486
"13",2004-01-22,1.53990859027486
"14",2004-01-23,1.53990859027486
"15",2004-01-26,1.53990859027486
"16",2004-01-27,1.53990859027486
"17",2004-01-28,1.53990859027486
"18",2004-01-29,1.53990859027486
"19",2004-01-30,1.53990859027486
"20",2004-02-02,1.53990859027486
"21",2004-02-03,1.53990859027486
"22",2004-02-04,1.53990859027486
"23",2004-02-05,1.53990859027486
"24",2004-02-06,1.53990859027486
"25",2004-02-09,1.53990859027486
"26",2004-02-10,1.53990859027486
"27",2004-02-12,1.53990859027486
"28",2004-02-13,1.53990859027486
"29",2004-02-16,1.53990859027486
"30",2004-02-17,1.53990859027486
"31",2004-02-18,1.53990859027486
"32",2004-02-19,1.53990859027486
"33",2004-02-20,1.53990859027486
"34",2004-02-23,1.53990859027486
"35",2004-02-24,1.53990859027486
"36",2004-02-25,1.53990859027486
"37",2004-02-26,1.53990859027486
"38",2004-02-27,1.53990859027486
"39",2004-03-01,1.53990859027486
"40",2004-03-02,1.53990859027486
"41",2004-03-03,1.53990859027486
"42",2004-03-04,1.53990859027486
"43",2004-03-05,1.53990859027486
"44",2004-03-08,1.53990859027486
"45",2004-03-09,1.53990859027486
"46",2004-03-10,1.53990859027486
"47",2004-03-11,1.53990859027486
"48",2004-03-12,1.53990859027486
"49",2004-03-15,1.53990859027486
"50",2004-03-16,1.53990859027486
"51",2004-03-17,1.53990859027486
"52",2004-03-18,1.53990859027486
"53",2004-03-19,1.53990859027486
"54",2004-03-22,1.53990859027486
"55",2004-03-23,1.53990859027486
"56",2004-03-24,1.53990859027486
"57",2004-03-25,1.53990859027486
"58",2004-03-26,1.53990859027486
"59",2004-03-29,1.53990859027486
"60",2004-03-30,1.53990859027486
"61",2004-03-31,1.53990859027486
"62",2004-04-01,1.53990859027486
"63",2004-04-02,1.53990859027486
"64",2004-04-05,1.53990859027486
"65",2004-04-06,1.53990859027486
"66",2004-04-07,1.53990859027486
"67",2004-04-08,1.53990859027486
"68",2004-04-09,1.53990859027486
"69",2004-04-12,1.53990859027486
"70",2004-04-13,1.53990859027486
"71",2004-04-14,1.53990859027486
"72",2004-04-15,1.53990859027486
"73",2004-04-16,1.53990859027486
"74",2004-04-19,1.53990859027486
"75",2004-04-20,1.53990859027486
"76",2004-04-21,1.53990859027486
"77",2004-04-22,1.53990859027486
"78",2004-04-23,1.53990859027486
"79",2004-04-26,1.53990859027486
"80",2004-04-27,1.53990859027486
"81",2004-04-28,1.53990859027486
"82",2004-04-30,1.53990859027486
"83",2004-05-06,1.53990859027486
"84",2004-05-07,1.53990859027486
"85",2004-05-10,1.53990859027486
"86",2004-05-11,1.53990859027486
"87",2004-05-12,1.53990859027486
"88",2004-05-13,1.53990859027486
"89",2004-05-14,1.53990859027486
"90",2004-05-17,1.53990859027486
"91",2004-05-18,1.53990859027486
"92",2004-05-19,1.53990859027486
"93",2004-05-20,1.53990859027486
"94",2004-05-21,1.53990859027486
"95",2004-05-24,1.53990859027486
"96",2004-05-25,1.53990859027486
"97",2004-05-26,1.53990859027486
"98",2004-05-27,1.53990859027486
"99",2004-05-28,1.53990859027486
"100",2004-05-31,1.53990859027486
"101",2004-06-01,1.53990859027486
"102",2004-06-02,1.53990859027486
"103",2004-06-03,1.53990859027486
"104",2004-06-04,1.53990859027486
"105",2004-06-07,1.53990859027486
"106",2004-06-08,1.53990859027486
"107",2004-06-09,1.53990859027486
"108",2004-06-10,1.53990859027486
"109",2004-06-11,1.53990859027486
"110",2004-06-14,1.53990859027486
"111",2004-06-15,1.53990859027486
"112",2004-06-16,1.53990859027486
"113",2004-06-17,1.53990859027486
"114",2004-06-18,1.53990859027486
"115",2004-06-21,1.53990859027486
"116",2004-06-22,1.53990859027486
"117",2004-06-23,1.53990859027486
"118",2004-06-24,1.53990859027486
"119",2004-06-25,1.53990859027486
"120",2004-06-28,1.53990859027486
"121",2004-06-29,1.53990859027486
"122",2004-06-30,1.53990859027486
"123",2004-07-01,1.53990859027486
"124",2004-07-02,1.53990859027486
"125",2004-07-05,1.53990859027486
"126",2004-07-06,1.53990859027486
"127",2004-07-07,1.53990859027486
"128",2004-07-08,1.53990859027486
"129",2004-07-09,1.53990859027486
"130",2004-07-12,1.53990859027486
"131",2004-07-13,1.53990859027486
"132",2004-07-14,1.53990859027486
"133",2004-07-15,1.53990859027486
"134",2004-07-16,1.53990859027486
"135",2004-07-20,1.53990859027486
"136",2004-07-21,1.53990859027486
"137",2004-07-22,1.53990859027486
"138",2004-07-23,1.53990859027486
"139",2004-07-26,1.53990859027486
"140",2004-07-27,1.53990859027486
"141",2004-07-28,1.53990859027486
"142",2004-07-29,1.53990859027486
"143",2004-07-30,1.53990859027486
"144",2004-08-02,1.53990859027486
"145",2004-08-03,1.53990859027486
"146",2004-08-04,1.53990859027486
"147",2004-08-05,1.53990859027486
"148",2004-08-06,1.53990859027486
"149",2004-08-09,1.53990859027486
"150",2004-08-10,1.53990859027486
"151",2004-08-11,1.53990859027486
"152",2004-08-12,1.53990859027486
"153",2004-08-13,1.53990859027486
"154",2004-08-16,1.53990859027486
"155",2004-08-17,1.53990859027486
"156",2004-08-18,1.53990859027486
"157",2004-08-19,1.53990859027486
"158",2004-08-20,1.53990859027486
"159",2004-08-23,1.53990859027486
"160",2004-08-24,1.53990859027486
"161",2004-08-25,1.53990859027486
"162",2004-08-26,1.53990859027486
"163",2004-08-27,1.53990859027486
"164",2004-08-30,1.53990859027486
"165",2004-08-31,1.53990859027486
"166",2004-09-01,1.53990859027486
"167",2004-09-02,1.53990859027486
"168",2004-09-03,1.53990859027486
"169",2004-09-06,1.53990859027486
"170",2004-09-07,1.53990859027486
"171",2004-09-08,1.53990859027486
"172",2004-09-09,1.53990859027486
"173",2004-09-10,1.53990859027486
"174",2004-09-13,1.53990859027486
"175",2004-09-14,1.53990859027486
"176",2004-09-15,1.53990859027486
"177",2004-09-16,1.53990859027486
"178",2004-09-17,1.53990859027486
"179",2004-09-21,1.53990859027486
"180",2004-09-22,1.53990859027486
"181",2004-09-24,1.53990859027486
"182",2004-09-27,1.53990859027486
"183",2004-09-28,1.53990859027486
"184",2004-09-29,1.53990859027486
"185",2004-09-30,1.53990859027486
"186",2004-10-01,1.53990859027486
"187",2004-10-04,1.53990859027486
"188",2004-10-05,1.53990859027486
"189",2004-10-06,1.53990859027486
"190",2004-10-07,1.53990859027486
"191",2004-10-08,1.53990859027486
"192",2004-10-12,1.53990859027486
"193",2004-10-13,1.53990859027486
"194",2004-10-14,1.53990859027486
"195",2004-10-15,1.53990859027486
"196",2004-10-18,1.53990859027486
"197",2004-10-19,1.53990859027486
"198",2004-10-20,1.53990859027486
"199",2004-10-21,1.53990859027486
"200",2004-10-22,1.53990859027486
"201",2004-10-25,1.53990859027486
"202",2004-10-26,1.53990859027486
"203",2004-10-27,1.53990859027486
"204",2004-10-28,1.53990859027486
"205",2004-10-29,1.53990859027486
"206",2004-11-01,1.53990859027486
"207",2004-11-02,1.53990859027486
"208",2004-11-04,1.53990859027486
"209",2004-11-05,1.53990859027486
"210",2004-11-08,1.53990859027486
"211",2004-11-09,1.53990859027486
"212",2004-11-10,1.53990859027486
"213",2004-11-11,1.53990859027486
"214",2004-11-12,1.53990859027486
"215",2004-11-15,1.53990859027486
"216",2004-11-16,1.53990859027486
"217",2004-11-17,1.53990859027486
"218",2004-11-18,1.53990859027486
"219",2004-11-19,1.53990859027486
"220",2004-11-22,1.53990859027486
"221",2004-11-24,1.53990859027486
"222",2004-11-25,1.53990859027486
"223",2004-11-26,1.53990859027486
"224",2004-11-29,1.53990859027486
"225",2004-11-30,1.53990859027486
"226",2004-12-01,1.53990859027486
"227",2004-12-02,1.53990859027486
"228",2004-12-03,1.53990859027486
"229",2004-12-06,1.53990859027486
"230",2004-12-07,1.53990859027486
"231",2004-12-08,1.53990859027486
"232",2004-12-09,1.53990859027486
"233",2004-12-10,1.53990859027486
"234",2004-12-13,1.53990859027486
"235",2004-12-14,1.53990859027486
"236",2004-12-15,1.53990859027486
"237",2004-12-16,1.53990859027486
"238",2004-12-17,1.53990859027486
"239",2004-12-20,1.53990859027486
"240",2004-12-21,1.53990859027486
"241",2004-12-22,1.53990859027486
"242",2004-12-24,1.53990859027486
"243",2004-12-27,1.53990859027486
"244",2004-12-28,1.53990859027486
"245",2004-12-29,1.53990859027486
"246",2004-12-30,1.53990859027486
"247",2005-01-04,1.53990859027486
"248",2005-01-05,1.53990859027486
"249",2005-01-06,1.53990859027486
"250",2005-01-07,1.53990859027486
"251",2005-01-11,1.53990859027486
"252",2005-01-12,1.53990859027486
"253",2005-01-13,1.53990859027486
"254",2005-01-14,1.53990859027486
"255",2005-01-17,1.53990859027486
"256",2005-01-18,1.53990859027486
"257",2005-01-19,1.53990859027486
"258",2005-01-20,1.53990859027486
"259",2005-01-21,1.53990859027486
"260",2005-01-24,1.53990859027486
"261",2005-01-25,1.53990859027486
"262",2005-01-26,1.53990859027486
"263",2005-01-27,1.53990859027486
"264",2005-01-28,1.53990859027486
"265",2005-01-31,1.53990859027486
"266",2005-02-01,1.53990859027486
"267",2005-02-02,1.53990859027486
"268",2005-02-03,1.53990859027486
"269",2005-02-04,1.53990859027486
"270",2005-02-07,1.53990859027486
"271",2005-02-08,1.53990859027486
"272",2005-02-09,1.53990859027486
"273",2005-02-10,1.53990859027486
"274",2005-02-14,1.53990859027486
"275",2005-02-15,1.53990859027486
"276",2005-02-16,1.53990859027486
"277",2005-02-17,1.53990859027486
"278",2005-02-18,1.53990859027486
"279",2005-02-21,1.53990859027486
"280",2005-02-22,1.53990859027486
"281",2005-02-23,1.53990859027486
"282",2005-02-24,1.53990859027486
"283",2005-02-25,1.53990859027486
"284",2005-02-28,1.53990859027486
"285",2005-03-01,1.53990859027486
"286",2005-03-02,1.53990859027486
"287",2005-03-03,1.53990859027486
"288",2005-03-04,1.53990859027486
"289",2005-03-07,1.53990859027486
"290",2005-03-08,1.53990859027486
"291",2005-03-09,1.53990859027486
"292",2005-03-10,1.53990859027486
"293",2005-03-11,1.53990859027486
"294",2005-03-14,1.53990859027486
"295",2005-03-15,1.53990859027486
"296",2005-03-16,1.53990859027486
"297",2005-03-17,1.53990859027486
"298",2005-03-18,1.53990859027486
"299",2005-03-22,1.53990859027486
"300",2005-03-23,1.53990859027486
"301",2005-03-24,1.53990859027486
"302",2005-03-25,1.53990859027486
"303",2005-03-28,1.53990859027486
